Repository,Issue Title,Issue URL,Comment Count
reservoirpy/reservoirpy,How can I use wash_nr_time_step correctly in generative task?,https://github.com/reservoirpy/reservoirpy/issues/45,3
EFS-OpenSource/calibration-framework,mean_estimate flag in scaling calibration transform method does not work as intended,https://github.com/EFS-OpenSource/calibration-framework/issues/42,1
EFS-OpenSource/calibration-framework,Seeing strange behavior in reliability diagram for histogram binning,https://github.com/EFS-OpenSource/calibration-framework/issues/19,3
EFS-OpenSource/calibration-framework,TemperatureScaling().transform() binary-case output,https://github.com/EFS-OpenSource/calibration-framework/issues/10,3
martinsbruveris/tensorflow-image-models,Adding convnext edge models,https://github.com/martinsbruveris/tensorflow-image-models/issues/76,1
martinsbruveris/tensorflow-image-models,Feature/spectral normalization,https://github.com/martinsbruveris/tensorflow-image-models/pull/70,1
dcmartin/motion-ai,Running on a separate machine from Home Assistant using NCS2,https://github.com/dcmartin/motion-ai/issues/34,1
dcmartin/motion-ai,Close feedback loop,https://github.com/dcmartin/motion-ai/issues/16,2
dcmartin/motion-ai,Send email when detection occurs,https://github.com/dcmartin/motion-ai/issues/15,1
materialsvirtuallab/maml,A code running error,https://github.com/materialsvirtuallab/maml/issues/473,1
materialsvirtuallab/maml,Question about radius in BOWSR readme example,https://github.com/materialsvirtuallab/maml/issues/467,7
materialsvirtuallab/maml,what happens when BOWSR selects parameters corresponding to a structure with isolated atoms.,https://github.com/materialsvirtuallab/maml/issues/320,2
materialsvirtuallab/maml,Database format ,https://github.com/materialsvirtuallab/maml/issues/7,1
analysiscenter/pydens,How to solve if Parametric heat-equation in the example has 2 or 3 boundary conditions?,https://github.com/analysiscenter/pydens/issues/43,2
analysiscenter/pydens,Pyden Installation Problem,https://github.com/analysiscenter/pydens/issues/35,1
analysiscenter/pydens,OperatorNotAllowedInGraphError: iterating over `tf.Tensor` is not allowed in Graph execution. Use Eager execution or decorate this function with @tf.function,https://github.com/analysiscenter/pydens/issues/29,2
cvjena/semantic-embeddings,What the performance of iNaturalist 2019 with your method?,https://github.com/cvjena/semantic-embeddings/issues/2,1
kailaix/ADCME.jl,DOWNGRADING : ↓ SpecialFunctions v2.1.4 ⇒ v1.8.4,https://github.com/kailaix/ADCME.jl/issues/79,1
kailaix/ADCME.jl,CITATION.bib,https://github.com/kailaix/ADCME.jl/issues/72,2
kailaix/ADCME.jl,question about the uncertainty part,https://github.com/kailaix/ADCME.jl/issues/70,2
kailaix/ADCME.jl,you can't label a fc network with biases,https://github.com/kailaix/ADCME.jl/issues/68,1
kailaix/ADCME.jl,Error: Error building `ADCME`:,https://github.com/kailaix/ADCME.jl/issues/67,15
kailaix/ADCME.jl,ADCME.jl stuck on Tensorflow Installation [MacOS],https://github.com/kailaix/ADCME.jl/issues/64,10
kailaix/ADCME.jl,Error when building Pkg on Julia 1.4,https://github.com/kailaix/ADCME.jl/issues/63,15
kailaix/ADCME.jl,Efficient algorithm for solving tridiagonal matrix linear equations,https://github.com/kailaix/ADCME.jl/issues/56,1
kailaix/ADCME.jl,Complex SparseTensor,https://github.com/kailaix/ADCME.jl/issues/48,1
kailaix/ADCME.jl,Link with ChainRules.jl,https://github.com/kailaix/ADCME.jl/issues/39,4
kailaix/ADCME.jl,Error to compile pkg in MacOs Julia,https://github.com/kailaix/ADCME.jl/issues/35,11
kailaix/ADCME.jl,Julia custom operator does not work when Variables are present,https://github.com/kailaix/ADCME.jl/issues/8,1
HorizonRobotics/alf,add checking root conf file,https://github.com/HorizonRobotics/alf/pull/1530,3
HorizonRobotics/alf,verify_checkpoint fails for conf file that imports another conf file,https://github.com/HorizonRobotics/alf/issues/1256,3
HorizonRobotics/alf,Munchausen RL,https://github.com/HorizonRobotics/alf/pull/1221,2
HorizonRobotics/alf,Multi-GPU Training with DDP,https://github.com/HorizonRobotics/alf/issues/1096,14
huan/node-facenet,"Npm install error, permission denied ",https://github.com/huan/node-facenet/issues/157,8
huan/node-facenet,Rewrite `facenet` pure JS version based on `tensorflow.js` so that we can run facenet in Browser natively!,https://github.com/huan/node-facenet/issues/155,2
huan/node-facenet,npm install error,https://github.com/huan/node-facenet/issues/154,2
huan/node-facenet,What's the effective way to tag aligned face and to recognize them quickly?,https://github.com/huan/node-facenet/issues/153,1
huan/node-facenet,"newer model, different embedding size",https://github.com/huan/node-facenet/issues/148,2
huan/node-facenet,cannot install with npm,https://github.com/huan/node-facenet/issues/143,1
huan/node-facenet,How long does it take to generate an embedding for a picture with size 750 * 937 ?,https://github.com/huan/node-facenet/issues/128,4
huan/node-facenet,jpeg error,https://github.com/huan/node-facenet/issues/84,6
huan/node-facenet,Only store embedding & basic meta data for Face Instance when call toJSON,https://github.com/huan/node-facenet/issues/77,3
huan/node-facenet,rotate the face image after alignment,https://github.com/huan/node-facenet/issues/69,1
huan/node-facenet,TypeError when running the codes,https://github.com/huan/node-facenet/issues/68,12
huan/node-facenet,Track NumJs memory performance problem: flatten() memory out,https://github.com/huan/node-facenet/issues/4,1
huan/node-facenet,facial authentication.,https://github.com/huan/node-facenet/issues/1,1
aiqm/torchani,PBC conditions increase memory consumption by more than 20 times,https://github.com/aiqm/torchani/issues/632,1
aiqm/torchani,GPU-enabled ANI-2x potential for MD simulations in ASE,https://github.com/aiqm/torchani/issues/631,2
aiqm/torchani,ASE vibrations example,https://github.com/aiqm/torchani/issues/630,1
aiqm/torchani,torch.jit.script profile guided optimisations produce errors in aev_computer gradients,https://github.com/aiqm/torchani/issues/628,1
aiqm/torchani,generate dataset for torchani,https://github.com/aiqm/torchani/issues/622,1
aiqm/torchani,Error when using pytorch lightning,https://github.com/aiqm/torchani/issues/607,6
aiqm/torchani,Can't Allocate Memory Issue,https://github.com/aiqm/torchani/issues/604,6
aiqm/torchani,Upgrade to GitHub-native Dependabot,https://github.com/aiqm/torchani/pull/591,1
aiqm/torchani,[WIP] cuaev calculation optimzation,https://github.com/aiqm/torchani/pull/577,2
aiqm/torchani,[WIP] CUAEV aev constants memory optimization,https://github.com/aiqm/torchani/pull/576,1
aiqm/torchani,Support named tensor,https://github.com/aiqm/torchani/issues/349,2
aiqm/torchani,integrating with lammps,https://github.com/aiqm/torchani/issues/262,2
aiqm/torchani,Increase the chemical space coverage of unit tests,https://github.com/aiqm/torchani/issues/148,1
FrancescoSaverioZuppichini/glasses,Contributer guide ,https://github.com/FrancescoSaverioZuppichini/glasses/issues/306,1
FrancescoSaverioZuppichini/glasses,[Enhancement] Classification,https://github.com/FrancescoSaverioZuppichini/glasses/issues/305,1
FrancescoSaverioZuppichini/glasses,GradCAM Heatmap Inverse?,https://github.com/FrancescoSaverioZuppichini/glasses/issues/300,1
FrancescoSaverioZuppichini/glasses,Train EfficientNetb0 Loss of 0.0 ,https://github.com/FrancescoSaverioZuppichini/glasses/issues/289,1
FrancescoSaverioZuppichini/glasses,Implement SK Module in Glasses,https://github.com/FrancescoSaverioZuppichini/glasses/pull/283,3
FrancescoSaverioZuppichini/glasses,[Enhancement Inference + Finetuning Functionality],https://github.com/FrancescoSaverioZuppichini/glasses/issues/277,1
FrancescoSaverioZuppichini/glasses,Contribute Guide,https://github.com/FrancescoSaverioZuppichini/glasses/issues/276,4
FrancescoSaverioZuppichini/glasses,Regarding Contribution,https://github.com/FrancescoSaverioZuppichini/glasses/issues/254,1
FrancescoSaverioZuppichini/glasses,Add `timm` to requirements,https://github.com/FrancescoSaverioZuppichini/glasses/issues/235,1
FrancescoSaverioZuppichini/glasses,EfficientnetV2,https://github.com/FrancescoSaverioZuppichini/glasses/issues/227,2
FrancescoSaverioZuppichini/glasses,MnasNet,https://github.com/FrancescoSaverioZuppichini/glasses/issues/118,1
achaiah/pywick,EXCITING,https://github.com/achaiah/pywick/issues/1,1
interpretml/interpret-community,Create linkcheck.yml to check links in .md files,https://github.com/interpretml/interpret-community/pull/550,1
interpretml/interpret-community,How can I use MimicExplainer with Voting Classifier? [Question],https://github.com/interpretml/interpret-community/issues/544,5
interpretml/interpret-community,Dimension errors when using sklearn OneHotEncoder with min_frequency parameter,https://github.com/interpretml/interpret-community/issues/545,1
interpretml/interpret-community,Interpret explainer module question,https://github.com/interpretml/interpret-community/issues/514,7
interpretml/interpret-community,Question. How good is my surrogate model?,https://github.com/interpretml/interpret-community/issues/502,8
interpretml/interpret-community,"'Expecting data to be a DMatrix object, got: ', <class 'pandas.core.frame.DataFrame'>",https://github.com/interpretml/interpret-community/issues/498,7
interpretml/interpret-community,Issue when initializing explainer through TabularExplainer and KernelExplainer,https://github.com/interpretml/interpret-community/issues/463,1
interpretml/interpret-community,add more tests for passing function to blackbox explainers,https://github.com/interpretml/interpret-community/issues/379,1
interpretml/interpret-community,Original data stored in interpret explainer classes,https://github.com/interpretml/interpret-community/issues/368,4
interpretml/interpret-community,InterpretML Dashboard What-if-datapoints not available for perturbation,https://github.com/interpretml/interpret-community/issues/332,3
interpretml/interpret-community,Can't make dashboard(runs forever) on remote private cloud,https://github.com/interpretml/interpret-community/issues/310,7
interpretml/interpret-community,How to enable ICE and use What-If on Databricks?,https://github.com/interpretml/interpret-community/issues/290,7
interpretml/interpret-community,How to use the Image explainer,https://github.com/interpretml/interpret-community/issues/244,3
interpretml/interpret-community,Issue with XGBoost + binary classification when using TreeExplainer,https://github.com/interpretml/interpret-community/issues/229,1
interpretml/interpret-community,Problem with license file when running pip install .,https://github.com/interpretml/interpret-community/issues/149,1
interpretml/interpret-community,Fastest way to publish the dashboard on web,https://github.com/interpretml/interpret-community/issues/145,8
interpretml/interpret-community,API testing,https://github.com/interpretml/interpret-community/issues/108,1
nschaetti/EchoTorch,Documentation Needs to Be Addressed,https://github.com/nschaetti/EchoTorch/issues/24,1
nschaetti/EchoTorch,Why I can't import Echotorch,https://github.com/nschaetti/EchoTorch/issues/19,5
nschaetti/EchoTorch,Optimizer is getting empty list when using esn with SGD,https://github.com/nschaetti/EchoTorch/issues/15,1
nschaetti/EchoTorch,How to save model ?,https://github.com/nschaetti/EchoTorch/issues/14,1
nschaetti/EchoTorch,Update pip release,https://github.com/nschaetti/EchoTorch/issues/7,6
nschaetti/EchoTorch,optimizer got an empty parameter list,https://github.com/nschaetti/EchoTorch/issues/6,4
nschaetti/EchoTorch,"How to prepare training data, especially the size ?",https://github.com/nschaetti/EchoTorch/issues/2,11
LaurentMazare/ocaml-torch,installing on macos in presence of other pytorch instances,https://github.com/LaurentMazare/ocaml-torch/issues/79,11
LaurentMazare/ocaml-torch,debugging out-of-memory exception,https://github.com/LaurentMazare/ocaml-torch/issues/75,12
LaurentMazare/ocaml-torch,Custom training,https://github.com/LaurentMazare/ocaml-torch/issues/73,1
LaurentMazare/ocaml-torch,Installing the GPU accelerated version of ocaml-torch,https://github.com/LaurentMazare/ocaml-torch/issues/59,1
LaurentMazare/ocaml-torch,RL examples no longer compile (again),https://github.com/LaurentMazare/ocaml-torch/issues/55,1
LaurentMazare/ocaml-torch,Programs that use ocaml-torch with GPU acceleration segfault right before terminating,https://github.com/LaurentMazare/ocaml-torch/issues/43,5
e-sensing/sits,Enable sits_cube_copy() to write data to a storage container,https://github.com/e-sensing/sits/issues/950,1
e-sensing/sits,average attention mask,https://github.com/e-sensing/sits/issues/904,1
e-sensing/sits,🐛 Change `sits_classify()` to accepts slightly different timelines between regularized cube and model,https://github.com/e-sensing/sits/issues/826,2
e-sensing/sits,Proposal to use the same framework to predict value,https://github.com/e-sensing/sits/issues/802,1
e-sensing/sits,Support for Sentinel-1,https://github.com/e-sensing/sits/issues/249,2
SciSharp/SiaNet,Add TensorFlow.NET as a backend?,https://github.com/SciSharp/SiaNet/issues/41,1
SciSharp/SiaNet,Image Classification using CNN,https://github.com/SciSharp/SiaNet/issues/38,3
SciSharp/SiaNet,Add recurrent_dropout and recurrent_regularizer to LSTM Layer,https://github.com/SciSharp/SiaNet/issues/29,5
interpretml/interpret-text,ModuleNotFoundError: No module named 'interpret_text',https://github.com/interpretml/interpret-text/issues/221,1
frankkramer-lab/MIScnn,Bug in split_validation,https://github.com/frankkramer-lab/MIScnn/issues/168,1
frankkramer-lab/MIScnn,How to visualise my training dataset to confirm it is being correctly loaded?,https://github.com/frankkramer-lab/MIScnn/issues/167,3
frankkramer-lab/MIScnn,How do we create a data interface without segmentations for prediction only? [Help Wanted],https://github.com/frankkramer-lab/MIScnn/issues/164,1
frankkramer-lab/MIScnn,Patching Concat error somewhere in dev branch,https://github.com/frankkramer-lab/MIScnn/issues/160,1
frankkramer-lab/MIScnn,"""overlay_segmentation""-Function is missing",https://github.com/frankkramer-lab/MIScnn/issues/155,1
frankkramer-lab/MIScnn,Model.Train and Cross Validation,https://github.com/frankkramer-lab/MIScnn/issues/147,4
frankkramer-lab/MIScnn,Normalization and Clipping,https://github.com/frankkramer-lab/MIScnn/issues/138,1
frankkramer-lab/MIScnn,Which standard configuration to use when comparing MISccn to other methods?,https://github.com/frankkramer-lab/MIScnn/issues/136,2
frankkramer-lab/MIScnn,Kits-19.ipynb,https://github.com/frankkramer-lab/MIScnn/issues/129,5
frankkramer-lab/MIScnn,Quick question re: final Dice coefficient values,https://github.com/frankkramer-lab/MIScnn/issues/113,1
frankkramer-lab/MIScnn,"    Input 0 of layer ""batch_normalization"" is incompatible with the layer: expected ndim=4, found ndim=5. Full shape received: (None, None, None, None, 32)",https://github.com/frankkramer-lab/MIScnn/issues/110,3
frankkramer-lab/MIScnn,ModuleNotFoundError: No module named 'miscnn.data_loading.interfaces.dicom_io',https://github.com/frankkramer-lab/MIScnn/issues/100,9
frankkramer-lab/MIScnn,error in prediction sample code,https://github.com/frankkramer-lab/MIScnn/issues/98,5
frankkramer-lab/MIScnn,Train/Validate/Test Clarification,https://github.com/frankkramer-lab/MIScnn/issues/97,6
frankkramer-lab/MIScnn,Restarting kernel... while running in multi gpu mode!,https://github.com/frankkramer-lab/MIScnn/issues/95,2
frankkramer-lab/MIScnn,IndexError: index 255 is out of bounds for axis 1 with size 3,https://github.com/frankkramer-lab/MIScnn/issues/93,5
frankkramer-lab/MIScnn,Prediction image dimensions.,https://github.com/frankkramer-lab/MIScnn/issues/92,1
frankkramer-lab/MIScnn,using MISCNN in BRATS,https://github.com/frankkramer-lab/MIScnn/issues/88,3
TimDettmers/sparse_learning,Using sparse learning in practice ,https://github.com/TimDettmers/sparse_learning/issues/24,1
TimDettmers/sparse_learning,Why --resume does not work,https://github.com/TimDettmers/sparse_learning/issues/23,1
TimDettmers/sparse_learning,The final sparsity is small than preset.,https://github.com/TimDettmers/sparse_learning/issues/22,2
TimDettmers/sparse_learning,condition to regrow the connection!!,https://github.com/TimDettmers/sparse_learning/issues/21,1
TimDettmers/sparse_learning,Using dynamic growth & pruning?,https://github.com/TimDettmers/sparse_learning/issues/20,7
TimDettmers/sparse_learning,Learning rate for Imagenet ,https://github.com/TimDettmers/sparse_learning/issues/18,1
TimDettmers/sparse_learning,Does this library support NLP models such as Transformer,https://github.com/TimDettmers/sparse_learning/issues/17,2
TimDettmers/sparse_learning,Need some help,https://github.com/TimDettmers/sparse_learning/issues/15,1
TimDettmers/sparse_learning,Real-life usage / practical applicability,https://github.com/TimDettmers/sparse_learning/issues/11,4
TimDettmers/sparse_learning,performance loss a little big,https://github.com/TimDettmers/sparse_learning/issues/10,1
TimDettmers/sparse_learning,effective sparse convolution inference,https://github.com/TimDettmers/sparse_learning/issues/9,1
TimDettmers/sparse_learning,LSTM Support,https://github.com/TimDettmers/sparse_learning/issues/5,1
TimDettmers/sparse_learning,Usage of Sparse Tensors ?,https://github.com/TimDettmers/sparse_learning/issues/1,15
opencog/link-grammar,`www.abisource.com` is not accessible ,https://github.com/opencog/link-grammar/issues/1472,8
opencog/link-grammar,Open work items for 5.12.4,https://github.com/opencog/link-grammar/issues/1454,12
opencog/link-grammar,Get rid of max-cost,https://github.com/opencog/link-grammar/issues/1453,14
opencog/link-grammar,SAT parser improvements,https://github.com/opencog/link-grammar/issues/1452,4
opencog/link-grammar,Flood-counting,https://github.com/opencog/link-grammar/issues/1451,30
opencog/link-grammar,Get rid of `null_count>0` parsing,https://github.com/opencog/link-grammar/issues/1449,26
opencog/link-grammar,Stop litering `.lg_history` in current directory.,https://github.com/opencog/link-grammar/issues/1443,7
opencog/link-grammar,Sharing parse choice elements,https://github.com/opencog/link-grammar/issues/1419,8
opencog/link-grammar,Would like to free Exp_pool earlier.,https://github.com/opencog/link-grammar/pull/1413,11
opencog/link-grammar,pool management idea...,https://github.com/opencog/link-grammar/issues/1406,1
opencog/link-grammar,Hacks to try to get javascript build to not spew errors,https://github.com/opencog/link-grammar/pull/1377,1
opencog/link-grammar,Emscripten build fails,https://github.com/opencog/link-grammar/issues/1374,3
opencog/link-grammar,insane ./configure in github circleci,https://github.com/opencog/link-grammar/issues/1361,3
opencog/link-grammar,Cost adjust,https://github.com/opencog/link-grammar/pull/1352,7
opencog/link-grammar,Surprising multi-connector behavior,https://github.com/opencog/link-grammar/issues/1351,12
opencog/link-grammar,www.abisource.com certificate is expired,https://github.com/opencog/link-grammar/issues/1339,1
opencog/link-grammar,Strippable affix class regexes,https://github.com/opencog/link-grammar/issues/1333,3
opencog/link-grammar,python warnings,https://github.com/opencog/link-grammar/issues/1332,1
opencog/link-grammar,Stripping affix-class tokens,https://github.com/opencog/link-grammar/issues/1330,21
opencog/link-grammar,Error parsing specific text within double quotes.,https://github.com/opencog/link-grammar/issues/1328,4
opencog/link-grammar,Potentially undetected count overflow in do_count(),https://github.com/opencog/link-grammar/issues/1325,7
opencog/link-grammar,new aspell breaks python unit test,https://github.com/opencog/link-grammar/issues/1249,12
opencog/link-grammar,python test fails on little-endian 32bit archs: realloc(): invalid next size,https://github.com/opencog/link-grammar/issues/1247,22
opencog/link-grammar,Bare infinitives after relative clauses?,https://github.com/opencog/link-grammar/issues/1241,2
opencog/link-grammar,Personal pronouns can't take adjectives,https://github.com/opencog/link-grammar/issues/1235,2
opencog/link-grammar,phantom infinitives,https://github.com/opencog/link-grammar/issues/1234,7
opencog/link-grammar,adverbial gerunds,https://github.com/opencog/link-grammar/issues/1233,9
Aquila-Network/AquilaDB,Follow PEP 8 standard for Python source code,https://github.com/Aquila-Network/AquilaDB/issues/21,4
Aquila-Network/AquilaDB,Reduce docker image size,https://github.com/Aquila-Network/AquilaDB/issues/15,2
osai-ai/tensor-stream,Not able to clone `https://git.videolan.org/git/ffmpeg/nv-codec-headers.git/` in docker file,https://github.com/osai-ai/tensor-stream/issues/26,1
osai-ai/tensor-stream,Infinite increase of memory during decoding hls-stream (memleak?),https://github.com/osai-ai/tensor-stream/issues/25,9
iMoonLab/DeepHypergraph,torch.topk 函数设置 largest=False 是为了找到最小的距离，即最近的邻居。这种方法可能比转换张量为 numpy 数组并使用 scipy.spatial.cKDTree 更有效，因为它避免了 CPU 和 GPU 之间的数据传输。,https://github.com/iMoonLab/DeepHypergraph/issues/41,1
iMoonLab/DeepHypergraph,请帮忙看一下画图代码draw_hypergraph（）的参数无法调整如v_line_width和e_line_width，限制输入的格式错了，修改也没变化。,https://github.com/iMoonLab/DeepHypergraph/issues/37,2
iMoonLab/DeepHypergraph,About Directed Hypergraph,https://github.com/iMoonLab/DeepHypergraph/issues/31,1
iMoonLab/DeepHypergraph,如何利用DHG实现整图分类任务,https://github.com/iMoonLab/DeepHypergraph/issues/30,4
iMoonLab/DeepHypergraph,How to transform a igraph or networkx object into hypergraph?,https://github.com/iMoonLab/DeepHypergraph/issues/29,5
iMoonLab/DeepHypergraph,超图如何采集负样本？,https://github.com/iMoonLab/DeepHypergraph/issues/28,4
iMoonLab/DeepHypergraph,kindly need help to for several reproduction results,https://github.com/iMoonLab/DeepHypergraph/issues/24,2
iMoonLab/DeepHypergraph,Node classification on multiple hypergraphs,https://github.com/iMoonLab/DeepHypergraph/issues/20,4
iMoonLab/DeepHypergraph,中文文档有误,https://github.com/iMoonLab/DeepHypergraph/issues/18,4
iMoonLab/DeepHypergraph,关于稠密图数据用于训练,https://github.com/iMoonLab/DeepHypergraph/issues/12,13
iMoonLab/DeepHypergraph,Question for the support of dhg for heterogeneous hypergraph ,https://github.com/iMoonLab/DeepHypergraph/issues/9,3
smistad/FAST,runPipeline --datahub not working anymore,https://github.com/smistad/FAST/issues/184,7
smistad/FAST,Zero mean intensity normalization ,https://github.com/smistad/FAST/issues/172,7
smistad/FAST,PatchGenerator does not support certain image sizes,https://github.com/smistad/FAST/issues/171,3
smistad/FAST,pyFAST incompatible with Python multiprocessing,https://github.com/smistad/FAST/issues/169,3
smistad/FAST,Vulnerable shared libraries might make pyFAST vulnerable. Can you help upgrade to patch versions?,https://github.com/smistad/FAST/issues/155,1
smistad/FAST,MacOS Running issue,https://github.com/smistad/FAST/issues/154,2
smistad/FAST,setup for windows debug build,https://github.com/smistad/FAST/issues/133,2
AlexImmer/Laplace,Laplace Subnetwork with timm library model,https://github.com/aleximmer/Laplace/issues/128,6
AlexImmer/Laplace,Can't use subnetwork inference on custom module,https://github.com/aleximmer/Laplace/issues/127,6
AlexImmer/Laplace,Are customized loss functions/layers supported?,https://github.com/aleximmer/Laplace/issues/119,1
AlexImmer/Laplace,[Discussion] Last-layer Laplace for img2img problem,https://github.com/aleximmer/Laplace/issues/118,3
AlexImmer/Laplace,Feature Request - Implementation for BERT,https://github.com/aleximmer/Laplace/issues/114,2
AlexImmer/Laplace,Help for Running Laplace on Image Segmentation Tasks,https://github.com/aleximmer/Laplace/issues/111,4
AlexImmer/Laplace,Subnetwork and Marginal Likelihood for Prior Precision estimation,https://github.com/aleximmer/Laplace/issues/109,13
AlexImmer/Laplace,The role of the prior,https://github.com/aleximmer/Laplace/issues/108,1
AlexImmer/Laplace,"Regression covariance is only diagonal, with the same value across it",https://github.com/aleximmer/Laplace/issues/100,6
AlexImmer/Laplace,Support ASDL for regression,https://github.com/aleximmer/Laplace/issues/97,2
AlexImmer/Laplace,[WIP] Proposal for black code style,https://github.com/aleximmer/Laplace/pull/63,4
AlexImmer/Laplace,Functional laplace,https://github.com/aleximmer/Laplace/pull/55,11
AlexImmer/Laplace,Example: continual learning on toy data,https://github.com/aleximmer/Laplace/issues/50,2
FunctionLab/selene,"print selene_sdk version, add config and model file to output, add ra…",https://github.com/FunctionLab/selene/pull/191,9
FunctionLab/selene,Updating seqweaver,https://github.com/FunctionLab/selene/pull/188,2
FunctionLab/selene,Variant effect prediction REF mismatch,https://github.com/FunctionLab/selene/issues/187,1
FunctionLab/selene,Support multi-inputs,https://github.com/FunctionLab/selene/pull/163,1
FunctionLab/selene,Support NN models with multiple inputs,https://github.com/FunctionLab/selene/issues/161,2
FunctionLab/selene,Support for non-classifier models in IntervalSampler and RandomSampler,https://github.com/FunctionLab/selene/issues/148,1
FunctionLab/selene,Train and evaluate without `evalute_model` initialization in config does not work,https://github.com/FunctionLab/selene/issues/146,4
FunctionLab/selene,MPRA tutorial - testing r2 with CPU not agreeing with GPUs.,https://github.com/FunctionLab/selene/issues/145,1
FunctionLab/selene,Adding an RNA sequence class?,https://github.com/FunctionLab/selene/issues/29,1
FunctionLab/selene,speed up in silico mutagenesis,https://github.com/FunctionLab/selene/issues/23,1
aamini/evidential-deep-learning,behavior of the epistemic uncertainty from the loss is weird for the toy-dataset,https://github.com/aamini/evidential-deep-learning/issues/18,1
aamini/evidential-deep-learning,var in hello_world.py,https://github.com/aamini/evidential-deep-learning/issues/11,1
aamini/evidential-deep-learning,TypeError: tf__Dirichlet_SOS() missing 1 required positional argument: 't',https://github.com/aamini/evidential-deep-learning/issues/9,2
aamini/evidential-deep-learning,Add pytorch demo script,https://github.com/aamini/evidential-deep-learning/pull/6,1
aamini/evidential-deep-learning,Loss goes to NaN,https://github.com/aamini/evidential-deep-learning/issues/5,1
aamini/evidential-deep-learning,Missing `wine` dataset,https://github.com/aamini/evidential-deep-learning/issues/4,1
aamini/evidential-deep-learning,When is the pytorch version available？,https://github.com/aamini/evidential-deep-learning/issues/2,3
aamini/evidential-deep-learning,Pytorch implementation,https://github.com/aamini/evidential-deep-learning/pull/1,6
phuselab/pyVHR,pip failed to build pybdf,https://github.com/phuselab/pyVHR/issues/78,3
phuselab/pyVHR,Fixed bug in video frame rate in MAHNOB database file. ,https://github.com/phuselab/pyVHR/pull/77,1
phuselab/pyVHR,Get bpm from a random video,https://github.com/phuselab/pyVHR/issues/75,1
phuselab/pyVHR,Question about code + output,https://github.com/phuselab/pyVHR/issues/74,1
phuselab/pyVHR,"There are two implementations of the Welch() function, which causes confusion.",https://github.com/phuselab/pyVHR/issues/69,2
phuselab/pyVHR,pyVHR-cpu conda environment,https://github.com/phuselab/pyVHR/issues/65,6
EricSteinberger/PokerRL,Observationspace/Infostate,https://github.com/EricSteinberger/PokerRL/issues/16,1
EricSteinberger/PokerRL,using a gpu with ray locally.,https://github.com/EricSteinberger/PokerRL/issues/14,2
LuxDL/Lux.jl,The MNIST Neural ODE example does not work with `ReverseDiffAdjoint`,https://github.com/LuxDL/Lux.jl/issues/407,5
LuxDL/Lux.jl,Segfault when using Lux.Conv with CUDA,https://github.com/LuxDL/Lux.jl/issues/386,3
LuxDL/Lux.jl,DocumenterVitepress module into package ,https://github.com/LuxDL/Lux.jl/issues/385,1
LuxDL/Lux.jl,Nested AD doesn't work with ComponentArrays,https://github.com/LuxDL/Lux.jl/issues/286,6
LuxDL/Lux.jl,Get the full run of a recurrent cell using Lux,https://github.com/LuxDL/Lux.jl/issues/282,17
LuxDL/Lux.jl,Tracking support for Enzyme.jl,https://github.com/LuxDL/Lux.jl/issues/81,21
LuxDL/Lux.jl,Performance regressions with ComponentArrays,https://github.com/LuxDL/Lux.jl/issues/49,3
LuxDL/Lux.jl,Taking PRNGs seriously,https://github.com/LuxDL/Lux.jl/issues/9,3
LuxDL/Lux.jl,Immutable Arrays,https://github.com/LuxDL/Lux.jl/issues/8,3
FluxML/GeometricFlux.jl,"CompatHelper: bump compat for Flux to 0.14, (keep existing compat)",https://github.com/FluxML/GeometricFlux.jl/pull/359,2
FluxML/GeometricFlux.jl,Documentation examples incorrect,https://github.com/FluxML/GeometricFlux.jl/issues/357,1
FluxML/GeometricFlux.jl,Tutorial Links Broken,https://github.com/FluxML/GeometricFlux.jl/issues/356,1
FluxML/GeometricFlux.jl,Implementation of Steerable CNNs,https://github.com/FluxML/GeometricFlux.jl/issues/329,2
FluxML/GeometricFlux.jl,`DimensionMismatch` error using `GraphConv` layer on directed graphs,https://github.com/FluxML/GeometricFlux.jl/issues/309,1
FluxML/GeometricFlux.jl,GraphWorld for fake graphs benchmarking,https://github.com/FluxML/GeometricFlux.jl/issues/307,1
FluxML/GeometricFlux.jl,Semi-Supervised GCN example broken.,https://github.com/FluxML/GeometricFlux.jl/issues/292,4
FluxML/GeometricFlux.jl,Add optimal transport to Geometric Deep Learning,https://github.com/FluxML/GeometricFlux.jl/issues/284,10
lmjohns3/theanets,Error in Quick Start: Recurrent Models,https://github.com/lmjohns3/theanets/issues/133,2
lmjohns3/theanets,Preserve recurrent hidden state across training examples,https://github.com/lmjohns3/theanets/issues/132,2
lmjohns3/theanets,Handle unicode text,https://github.com/lmjohns3/theanets/pull/131,4
lmjohns3/theanets,autoencoder stop training,https://github.com/lmjohns3/theanets/issues/130,3
lmjohns3/theanets,New loss function: ROC AUC score,https://github.com/lmjohns3/theanets/issues/129,1
lmjohns3/theanets,Hidden_l1 problem,https://github.com/lmjohns3/theanets/issues/121,1
lmjohns3/theanets,"add ""bayesian rnn"" implementation",https://github.com/lmjohns3/theanets/issues/120,1
lmjohns3/theanets,add feed_forward-like method for computing loss value,https://github.com/lmjohns3/theanets/issues/117,1
lmjohns3/theanets,Layerwise GPU memory use,https://github.com/lmjohns3/theanets/issues/98,1
lmjohns3/theanets,Recurrent models should accept nonzero initial state,https://github.com/lmjohns3/theanets/issues/81,1
